"year","age","qx","lx","dx","Lx","Tx","ex","sex"
1910,62,"0.01272",67985,"865","67,553","1,420,197","20.89","F"
1910,63,"0.01350",67120,"906","66,667","1,352,644","20.15","F"
1910,64,"0.01414",66214,"936","65,746","1,285,977","19.42","F"
1910,65,"0.01465",65278,"956","64,800","1,220,231","18.69","F"
1910,66,"0.01575",64322,"1,013","63,815","1,155,431","17.96","F"
1910,67,"0.01694",63309,"1,073","62,773","1,091,615","17.24","F"
1910,68,"0.01831",62236,"1,140","61,666","1,028,843","16.53","F"
1910,69,"0.01951",61097,"1,192","60,501","967,176","15.83","F"
1910,70,"0.02194",59905,"1,314","59,248","906,676","15.14","F"
1910,71,"0.02346",58591,"1,374","57,903","847,428","14.46","F"
1910,72,"0.02529",57216,"1,447","56,493","789,525","13.80","F"
1910,73,"0.02808",55769,"1,566","54,986","733,032","13.14","F"
1910,74,"0.03057",54203,"1,657","53,375","678,046","12.51","F"
1910,75,"0.03347",52546,"1,759","51,667","624,671","11.89","F"
1910,76,"0.03654",50788,"1,856","49,860","573,005","11.28","F"
1910,77,"0.03991",48932,"1,953","47,955","523,145","10.69","F"
1910,78,"0.04363",46979,"2,050","45,954","475,189","10.11","F"
1910,79,"0.04707",44929,"2,115","43,872","429,235","9.55","F"
1910,80,"0.05072",42815,"2,172","41,729","385,363","9.00","F"
1910,81,"0.05507",40643,"2,238","39,524","343,635","8.45","F"
1910,82,"0.06040",38405,"2,320","37,245","304,111","7.92","F"
1910,83,"0.06893",36085,"2,487","34,841","266,866","7.40","F"
1910,84,"0.07585",33598,"2,548","32,324","232,025","6.91","F"
1910,85,"0.08466",31049,"2,629","29,735","199,701","6.43","F"
1910,86,"0.09392",28421,"2,669","27,086","169,966","5.98","F"
1910,87,"0.10383",25752,"2,674","24,415","142,880","5.55","F"
1910,88,"0.11634",23078,"2,685","21,735","118,465","5.13","F"
1910,89,"0.13286",20393,"2,709","19,038","96,730","4.74","F"
1910,90,"0.14762",17684,"2,610","16,378","77,691","4.39","F"
1910,91,"0.16227",15073,"2,446","13,850","61,313","4.07","F"
1910,92,"0.18119",12627,"2,288","11,483","47,463","3.76","F"
1910,93,"0.20041",10339,"2,072","9,303","35,979","3.48","F"
1910,94,"0.22104",8267,"1,827","7,354","26,676","3.23","F"
1910,95,"0.24247",6440,"1,561","5,659","19,323","3.00","F"
1910,96,"0.26366",4878,"1,286","4,235","13,663","2.80","F"
1910,97,"0.28420",3592,"1,021","3,082","9,428","2.62","F"
1910,98,"0.30367",2571,"781","2,181","6,346","2.47","F"
1910,99,"0.32165",1790,"576","1,503","4,166","2.33","F"
1910,100,"0.34031",1215,"413","1,008","2,663","2.19","F"
1910,101,"0.35969",801,"288","657","1,655","2.07","F"
1910,102,"0.37992",513,"195","416","998","1.95","F"
1910,103,"0.40106",318,"128","254","582","1.83","F"
1910,104,"0.42317",191,"81","150","328","1.72","F"
1910,105,"0.44633",110,"49","85","178","1.62","F"
1910,106,"0.47062",61,"29","47","92","1.52","F"
1910,107,"0.49612",32,"16","24","46","1.42","F"
1910,108,"0.52290",16,"8","12","22","1.33","F"
1910,109,"0.55105",8,"4","6","10","1.25","F"
1910,110,"0.58064",3,"2","2","4","1.17","F"
1910,111,"0.61177",1,"1","1","2","1.09","F"
1910,112,"0.64453",1,"0","0","1","1.01","F"
1910,113,"0.67903",0,"0","0","0","0.94","F"
1910,114,"0.71533",0,"0","0","0","0.87","F"
1910,115,"0.75357",0,"0","0","0","0.81","F"
1910,116,"0.78679",0,"0","0","0","0.76","F"
1910,117,"0.82118",0,"0","0","0","0.71","F"
1910,118,"0.85707",0,"0","0","0","0.66","F"
1910,119,"0.89447",0,"0","0","0","0.61","F"
1920,0,"0.08594",1e+05,"8,594","93,479","6,176,546","61.77","M"
1920,1,"0.01538",91407,"1,406","90,704","6,083,067","66.55","M"
1920,2,"0.00752",90001,"677","89,663","5,992,363","66.58","M"
1920,3,"0.00564",89324,"504","89,072","5,902,701","66.08","M"
1920,4,"0.00388",88821,"345","88,648","5,813,628","65.45","M"
1920,5,"0.00301",88476,"267","88,342","5,724,980","64.71","M"
1920,6,"0.00263",88209,"232","88,093","5,636,638","63.90","M"
1920,7,"0.00222",87977,"195","87,880","5,548,545","63.07","M"
1920,8,"0.00196",87782,"172","87,696","5,460,665","62.21","M"
1920,9,"0.00176",87610,"154","87,533","5,372,969","61.33","M"
1920,10,"0.00153",87457,"134","87,390","5,285,436","60.43","M"
1920,11,"0.00149",87323,"130","87,258","5,198,046","59.53","M"
1920,12,"0.00151",87192,"132","87,127","5,110,789","58.62","M"
1920,13,"0.00162",87061,"141","86,990","5,023,662","57.70","M"
1920,14,"0.00182",86920,"158","86,840","4,936,672","56.80","M"
1920,15,"0.00205",86761,"178","86,672","4,849,832","55.90","M"
1920,16,"0.00237",86583,"205","86,481","4,763,159","55.01","M"
1920,17,"0.00251",86378,"217","86,270","4,676,678","54.14","M"
1920,18,"0.00233",86161,"201","86,061","4,590,408","53.28","M"
1920,19,"0.00234",85960,"201","85,860","4,504,347","52.40","M"
1920,20,"0.00244",85759,"209","85,655","4,418,487","51.52","M"
1920,21,"0.00265",85550,"227","85,436","4,332,833","50.65","M"
1920,22,"0.00287",85323,"245","85,201","4,247,396","49.78","M"
1920,23,"0.00353",85078,"300","84,928","4,162,196","48.92","M"
1920,24,"0.00369",84778,"313","84,622","4,077,267","48.09","M"
1920,25,"0.00359",84466,"304","84,314","3,992,645","47.27","M"
1920,26,"0.00231",84162,"195","84,065","3,908,331","46.44","M"
1920,27,"0.00217",83967,"182","83,876","3,824,267","45.54","M"
1920,28,"0.00210",83785,"176","83,697","3,740,390","44.64","M"
1920,29,"0.00206",83609,"172","83,523","3,656,693","43.74","M"
1920,30,"0.00213",83437,"178","83,348","3,573,169","42.82","M"
1920,31,"0.00222",83259,"185","83,167","3,489,821","41.92","M"
1920,32,"0.00227",83074,"189","82,980","3,406,655","41.01","M"
1920,33,"0.00232",82886,"193","82,789","3,323,675","40.10","M"
1920,34,"0.00230",82693,"190","82,598","3,240,886","39.19","M"
1920,35,"0.00243",82503,"200","82,403","3,158,288","38.28","M"
1920,36,"0.00256",82303,"210","82,198","3,075,885","37.37","M"
1920,37,"0.00288",82093,"236","81,975","2,993,687","36.47","M"
1920,38,"0.00311",81857,"254","81,729","2,911,712","35.57","M"
1920,39,"0.00337",81602,"275","81,465","2,829,983","34.68","M"
1920,40,"0.00375",81327,"305","81,175","2,748,518","33.80","M"
1920,41,"0.00411",81022,"333","80,856","2,667,343","32.92","M"
1920,42,"0.00451",80689,"364","80,507","2,586,488","32.05","M"
1920,43,"0.00501",80325,"402","80,124","2,505,981","31.20","M"
1920,44,"0.00557",79923,"445","79,700","2,425,856","30.35","M"
1920,45,"0.00608",79478,"483","79,236","2,346,156","29.52","M"
1920,46,"0.00681",78994,"538","78,725","2,266,920","28.70","M"
1920,47,"0.00746",78456,"585","78,164","2,188,195","27.89","M"
1920,48,"0.00842",77871,"656","77,543","2,110,031","27.10","M"
1920,49,"0.00904",77216,"698","76,867","2,032,487","26.32","M"
1920,50,"0.00972",76518,"744","76,146","1,955,620","25.56","M"
1920,51,"0.01033",75774,"783","75,383","1,879,474","24.80","M"
1920,52,"0.01125",74991,"844","74,570","1,804,091","24.06","M"
1920,53,"0.01196",74148,"887","73,704","1,729,522","23.33","M"
1920,54,"0.01272",73261,"932","72,795","1,655,818","22.60","M"
1920,55,"0.01340",72329,"969","71,844","1,583,023","21.89","M"
1920,56,"0.01422",71359,"1,015","70,852","1,511,179","21.18","M"
1920,57,"0.01495",70344,"1,052","69,819","1,440,327","20.48","M"
1920,58,"0.01598",69293,"1,107","68,739","1,370,508","19.78","M"
1920,59,"0.01702",68186,"1,160","67,606","1,301,769","19.09","M"
1920,60,"0.01844",67025,"1,236","66,408","1,234,163","18.41","M"
1920,61,"0.01955",65790,"1,286","65,147","1,167,756","17.75","M"
1920,62,"0.02090",64504,"1,348","63,829","1,102,609","17.09","M"
1920,63,"0.02277",63155,"1,438","62,436","1,038,780","16.45","M"
1920,64,"0.02459",61717,"1,517","60,959","976,344","15.82","M"
1920,65,"0.02656",60200,"1,599","59,401","915,385","15.21","M"
1920,66,"0.02839",58601,"1,664","57,769","855,984","14.61","M"
1920,67,"0.03025",56937,"1,723","56,076","798,215","14.02","M"
1920,68,"0.03234",55215,"1,785","54,322","742,139","13.44","M"
1920,69,"0.03397",53429,"1,815","52,522","687,817","12.87","M"
1920,70,"0.03617",51615,"1,867","50,681","635,295","12.31","M"
1920,71,"0.03867",49748,"1,924","48,786","584,613","11.75","M"
1920,72,"0.04202",47824,"2,010","46,819","535,828","11.20","M"
1920,73,"0.04590",45814,"2,103","44,763","489,008","10.67","M"
1920,74,"0.04795",43712,"2,096","42,664","444,245","10.16","M"
1920,75,"0.05184",41616,"2,157","40,537","401,581","9.65","M"
1920,76,"0.05578",39459,"2,201","38,358","361,044","9.15","M"
1920,77,"0.05989",37258,"2,231","36,142","322,686","8.66","M"
1920,78,"0.06478",35026,"2,269","33,892","286,544","8.18","M"
1920,79,"0.07083",32757,"2,320","31,597","252,652","7.71","M"
1920,80,"0.07576",30437,"2,306","29,284","221,055","7.26","M"
1920,81,"0.08171",28131,"2,298","26,982","191,771","6.82","M"
1920,82,"0.09118",25832,"2,355","24,655","164,790","6.38","M"
1920,83,"0.09965",23477,"2,339","22,307","140,135","5.97","M"
1920,84,"0.10968",21138,"2,318","19,979","117,827","5.57","M"
1920,85,"0.12086",18819,"2,275","17,682","97,849","5.20","M"
1920,86,"0.13313",16545,"2,203","15,443","80,167","4.85","M"
1920,87,"0.14650",14342,"2,101","13,292","64,723","4.51","M"
1920,88,"0.16098",12241,"1,971","11,256","51,432","4.20","M"
1920,89,"0.17651",10270,"1,813","9,364","40,176","3.91","M"
1920,90,"0.19307",8458,"1,633","7,641","30,812","3.64","M"
1920,91,"0.21059",6825,"1,437","6,106","23,171","3.40","M"
1920,92,"0.22904",5388,"1,234","4,771","17,065","3.17","M"
1920,93,"0.24838",4154,"1,032","3,638","12,294","2.96","M"
1920,94,"0.26858",3122,"838","2,703","8,656","2.77","M"
1920,95,"0.28845",2283,"659","1,954","5,954","2.61","M"
1920,96,"0.30765",1625,"500","1,375","4,000","2.46","M"
1920,97,"0.32584",1125,"367","942","2,625","2.33","M"
1920,98,"0.34266",758,"260","628","1,683","2.22","M"
1920,99,"0.35777",499,"178","409","1,055","2.12","M"
1920,100,"0.37351",320,"120","260","645","2.02","M"
1920,101,"0.38990",201,"78","161","385","1.92","M"
1920,102,"0.40699",122,"50","97","224","1.83","M"
1920,103,"0.42481",73,"31","57","126","1.74","M"
1920,104,"0.44340",42,"19","32","69","1.65","M"
1920,105,"0.46279",23,"11","18","36","1.57","M"
1920,106,"0.48302",12,"6","9","19","1.49","M"
1920,107,"0.50413",6,"3","5","9","1.41","M"
1920,108,"0.52617",3,"2","2","4","1.34","M"
1920,109,"0.54913",2,"1","1","2","1.26","M"
1920,110,"0.57310",1,"0","0","1","1.20","M"
1920,111,"0.59814",0,"0","0","0","1.13","M"
1920,112,"0.62429",0,"0","0","0","1.06","M"
1920,113,"0.65158",0,"0","0","0","1.00","M"
1920,114,"0.68010",0,"0","0","0","0.94","M"
1920,115,"0.70987",0,"0","0","0","0.89","M"
1920,116,"0.74096",0,"0","0","0","0.83","M"
1920,117,"0.77342",0,"0","0","0","0.78","M"
1920,118,"0.80734",0,"0","0","0","0.73","M"
1920,119,"0.84276",0,"0","0","0","0.68","M"
1920,0,"0.06773",1e+05,"6,773","94,964","6,922,257","69.22","F"
1920,1,"0.01418",93227,"1,322","92,566","6,827,293","73.23","F"
1920,2,"0.00650",91905,"597","91,606","6,734,727","73.28","F"
1920,3,"0.00521",91308,"476","91,070","6,643,121","72.76","F"
1920,4,"0.00350",90832,"318","90,673","6,552,051","72.13","F"
1920,5,"0.00267",90514,"242","90,393","6,461,378","71.39","F"
1920,6,"0.00225",90272,"203","90,171","6,370,985","70.58","F"
1920,7,"0.00178",90069,"160","89,989","6,280,814","69.73","F"
1920,8,"0.00156",89909,"140","89,839","6,190,825","68.86","F"
1920,9,"0.00134",89769,"120","89,709","6,100,986","67.96","F"
1920,10,"0.00116",89649,"104","89,597","6,011,277","67.05","F"
1920,11,"0.00117",89545,"105","89,492","5,921,680","66.13","F"
1920,12,"0.00116",89440,"104","89,388","5,832,188","65.21","F"
1920,13,"0.00124",89336,"111","89,280","5,742,800","64.28","F"
1920,14,"0.00143",89225,"128","89,161","5,653,519","63.36","F"
1920,15,"0.00161",89097,"144","89,026","5,564,358","62.45","F"
1920,16,"0.00187",88954,"167","88,871","5,475,332","61.55","F"
1920,17,"0.00195",88787,"173","88,701","5,386,462","60.67","F"
1920,18,"0.00191",88614,"169","88,530","5,297,761","59.78","F"
1920,19,"0.00187",88446,"166","88,363","5,209,231","58.90","F"
1920,20,"0.00191",88280,"168","88,196","5,120,868","58.01","F"
1920,21,"0.00192",88112,"169","88,027","5,032,672","57.12","F"
1920,22,"0.00190",87943,"167","87,859","4,944,645","56.23","F"
1920,23,"0.00190",87776,"167","87,692","4,856,786","55.33","F"
1920,24,"0.00182",87609,"159","87,530","4,769,093","54.44","F"
1920,25,"0.00171",87450,"149","87,375","4,681,564","53.53","F"
1920,26,"0.00163",87301,"142","87,230","4,594,188","52.62","F"
1920,27,"0.00156",87159,"136","87,091","4,506,959","51.71","F"
1920,28,"0.00145",87023,"126","86,960","4,419,868","50.79","F"
1920,29,"0.00142",86897,"124","86,835","4,332,909","49.86","F"
1920,30,"0.00143",86773,"124","86,711","4,246,074","48.93","F"
1920,31,"0.00146",86649,"126","86,586","4,159,363","48.00","F"
1920,32,"0.00148",86523,"128","86,459","4,072,777","47.07","F"
1920,33,"0.00149",86395,"129","86,330","3,986,318","46.14","F"
1920,34,"0.00149",86266,"129","86,202","3,899,988","45.21","F"
1920,35,"0.00158",86137,"136","86,069","3,813,786","44.28","F"
1920,36,"0.00166",86001,"143","85,930","3,727,717","43.34","F"
1920,37,"0.00188",85858,"161","85,778","3,641,787","42.42","F"
1920,38,"0.00196",85697,"168","85,614","3,556,009","41.49","F"
1920,39,"0.00208",85530,"178","85,441","3,470,396","40.58","F"
1920,40,"0.00235",85351,"200","85,251","3,384,955","39.66","F"
1920,41,"0.00246",85151,"209","85,046","3,299,704","38.75","F"
1920,42,"0.00273",84942,"232","84,826","3,214,657","37.85","F"
1920,43,"0.00301",84710,"255","84,582","3,129,832","36.95","F"
1920,44,"0.00324",84454,"274","84,317","3,045,250","36.06","F"
1920,45,"0.00359",84180,"302","84,029","2,960,933","35.17","F"
1920,46,"0.00393",83878,"329","83,714","2,876,903","34.30","F"
1920,47,"0.00422",83549,"352","83,373","2,793,190","33.43","F"
1920,48,"0.00467",83197,"389","83,002","2,709,817","32.57","F"
1920,49,"0.00487",82808,"403","82,606","2,626,815","31.72","F"
1920,50,"0.00528",82405,"435","82,187","2,544,209","30.87","F"
1920,51,"0.00556",81969,"456","81,741","2,462,022","30.04","F"
1920,52,"0.00577",81514,"471","81,278","2,380,280","29.20","F"
1920,53,"0.00624",81043,"506","80,790","2,299,002","28.37","F"
1920,54,"0.00652",80537,"525","80,275","2,218,212","27.54","F"
1920,55,"0.00686",80012,"549","79,738","2,137,937","26.72","F"
1920,56,"0.00726",79463,"577","79,175","2,058,199","25.90","F"
1920,57,"0.00760",78887,"599","78,587","1,979,024","25.09","F"
1920,58,"0.00813",78287,"637","77,969","1,900,438","24.28","F"
1920,59,"0.00862",77651,"670","77,316","1,822,469","23.47","F"
1920,60,"0.00954",76981,"735","76,614","1,745,153","22.67","F"
1920,61,"0.01030",76247,"785","75,854","1,668,539","21.88","F"
1920,62,"0.01112",75462,"839","75,042","1,592,685","21.11","F"
1920,63,"0.01218",74622,"909","74,168","1,517,643","20.34","F"
1920,64,"0.01314",73713,"968","73,229","1,443,475","19.58","F"
1920,65,"0.01423",72745,"1,035","72,227","1,370,246","18.84","F"
1920,66,"0.01551",71709,"1,112","71,153","1,298,019","18.10","F"
1920,67,"0.01666",70597,"1,176","70,009","1,226,865","17.38","F"
1920,68,"0.01760",69421,"1,222","68,810","1,156,856","16.66","F"
1920,69,"0.01886",68199,"1,286","67,556","1,088,046","15.95","F"
1920,70,"0.02032",66913,"1,360","66,233","1,020,490","15.25","F"
1920,71,"0.02207",65553,"1,447","64,830","954,257","14.56","F"
1920,72,"0.02413",64107,"1,547","63,333","889,427","13.87","F"
1920,73,"0.02659",62560,"1,664","61,728","826,094","13.20","F"
1920,74,"0.02868",60896,"1,746","60,023","764,366","12.55","F"
1920,75,"0.03149",59150,"1,862","58,218","704,343","11.91","F"
1920,76,"0.03450",57287,"1,977","56,299","646,125","11.28","F"
1920,77,"0.03748",55310,"2,073","54,274","589,826","10.66","F"
1920,78,"0.04127",53237,"2,197","52,139","535,552","10.06","F"
1920,79,"0.04622",51040,"2,359","49,861","483,413","9.47","F"
1920,80,"0.05102",48681,"2,484","47,439","433,552","8.91","F"
1920,81,"0.05613",46198,"2,593","44,901","386,113","8.36","F"
1920,82,"0.06343",43604,"2,766","42,221","341,212","7.83","F"
1920,83,"0.07024",40839,"2,868","39,404","298,990","7.32","F"
1920,84,"0.07814",37970,"2,967","36,487","259,586","6.84","F"
1920,85,"0.08701",35003,"3,046","33,480","223,099","6.37","F"
1920,86,"0.09691",31958,"3,097","30,409","189,619","5.93","F"
1920,87,"0.10801",28860,"3,117","27,302","159,210","5.52","F"
1920,88,"0.12038",25743,"3,099","24,194","131,908","5.12","F"
1920,89,"0.13401",22645,"3,035","21,127","107,714","4.76","F"
1920,90,"0.14886",19610,"2,919","18,150","86,587","4.42","F"
1920,91,"0.16486",16691,"2,752","15,315","68,437","4.10","F"
1920,92,"0.18192",13939,"2,536","12,671","53,122","3.81","F"
1920,93,"0.20000",11403,"2,281","10,263","40,450","3.55","F"
1920,94,"0.21903",9123,"1,998","8,124","30,188","3.31","F"
1920,95,"0.23808",7124,"1,696","6,276","22,064","3.10","F"
1920,96,"0.25681",5428,"1,394","4,731","15,788","2.91","F"
1920,97,"0.27490",4034,"1,109","3,480","11,056","2.74","F"
1920,98,"0.29199",2925,"854","2,498","7,577","2.59","F"
1920,99,"0.30770",2071,"637","1,752","5,078","2.45","F"
1920,100,"0.32423",1434,"465","1,201","3,326","2.32","F"
1920,101,"0.34161",969,"331","803","2,125","2.19","F"
1920,102,"0.35990",638,"230","523","1,321","2.07","F"
1920,103,"0.37917",408,"155","331","798","1.95","F"
1920,104,"0.39944",254,"101","203","467","1.84","F"
1920,105,"0.42079",152,"64","120","264","1.74","F"
1920,106,"0.44327",88,"39","69","144","1.63","F"
1920,107,"0.46700",49,"23","38","75","1.53","F"
1920,108,"0.49196",26,"13","20","38","1.44","F"
1920,109,"0.51820",13,"7","10","18","1.35","F"
1920,110,"0.54586",6,"3","5","8","1.26","F"
1920,111,"0.57501",3,"2","2","3","1.18","F"
1920,112,"0.60573",1,"1","1","1","1.10","F"
1920,113,"0.63810",0,"0","0","1","1.03","F"
1920,114,"0.67224",0,"0","0","0","0.96","F"
1920,115,"0.70820",0,"0","0","0","0.89","F"
1920,116,"0.74096",0,"0","0","0","0.83","F"
1920,117,"0.77342",0,"0","0","0","0.78","F"
1920,118,"0.80734",0,"0","0","0","0.73","F"
1920,119,"0.84276",0,"0","0","0","0.68","F"
1930,0,"0.06495",1e+05,"6,495","94,826","6,608,935","66.09","M"
1930,1,"0.01013",93505,"947","93,031","6,514,109","69.67","M"
1930,2,"0.00467",92558,"432","92,341","6,421,078","69.37","M"
1930,3,"0.00341",92125,"314","91,968","6,328,737","68.70","M"
1930,4,"0.00293",91811,"269","91,676","6,236,769","67.93","M"
1930,5,"0.00222",91542,"203","91,440","6,145,092","67.13","M"
1930,6,"0.00191",91338,"175","91,251","6,053,652","66.28","M"
1930,7,"0.00157",91164,"143","91,092","5,962,401","65.40","M"
1930,8,"0.00124",91021,"113","90,964","5,871,309","64.51","M"
1930,9,"0.00107",90908,"98","90,859","5,780,345","63.58","M"
1930,10,"0.00102",90811,"93","90,764","5,689,485","62.65","M"
1930,11,"0.00098",90718,"89","90,674","5,598,721","61.72","M"
1930,12,"0.00098",90630,"88","90,585","5,508,047","60.78","M"
1930,13,"0.00113",90541,"102","90,490","5,417,461","59.83","M"
1930,14,"0.00133",90439,"120","90,379","5,326,971","58.90","M"
1930,15,"0.00146",90319,"132","90,253","5,236,592","57.98","M"
1930,16,"0.00158",90187,"143","90,116","5,146,339","57.06","M"
1930,17,"0.00158",90045,"143","89,973","5,056,223","56.15","M"
1930,18,"0.00165",89902,"148","89,828","4,966,250","55.24","M"
1930,19,"0.00171",89754,"153","89,677","4,876,423","54.33","M"
1930,20,"0.00180",89600,"161","89,519","4,786,746","53.42","M"
1930,21,"0.00199",89439,"178","89,350","4,697,226","52.52","M"
1930,22,"0.00214",89260,"191","89,165","4,607,877","51.62","M"
1930,23,"0.00217",89069,"193","88,973","4,518,712","50.73","M"
1930,24,"0.00198",88876,"176","88,788","4,429,739","49.84","M"
1930,25,"0.00189",88700,"168","88,616","4,340,951","48.94","M"
1930,26,"0.00177",88532,"157","88,454","4,252,335","48.03","M"
1930,27,"0.00172",88375,"152","88,299","4,163,881","47.12","M"
1930,28,"0.00167",88223,"148","88,150","4,075,582","46.20","M"
1930,29,"0.00176",88076,"155","87,998","3,987,433","45.27","M"
1930,30,"0.00183",87920,"160","87,840","3,899,435","44.35","M"
1930,31,"0.00186",87760,"164","87,678","3,811,594","43.43","M"
1930,32,"0.00197",87596,"173","87,510","3,723,916","42.51","M"
